id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
26575,26640,37438,1928,,Taurus,,5.662277,25.897091,131.0616,9.75,-23.79,15,5.18,-0.407,B3IV,-0.15,10.410662,117.439977,57.242014,-0.00000437,0.00002087,-0.0000069,1.482380731,0.451989505,4.72693E-08,-1.15337E-07,,125,Tau,1,26575,,126.7068225,,,
19123,19171,25823,1268,,Taurus,,4.110114,27.599903,128.866,22.13,-50.18,-2,5.18,-0.371,B9p Si,-0.124,54.226342,100.506259,59.702906,-0.00000613,0.00001775,-0.00002873,1.076025363,0.481709183,1.07289E-07,-2.4328E-07,,41,Tau,1,19123,,122.5744632,GS,5.201,5.171
100934,101260,196502,7879,,Draco,,20.525112,74.954619,121.3592,6.36,-16.47,9,5.18,-0.24,A0p...,0.1,19.341682,-24.866321,117.199149,0.00001017,-0.00000697,0.00000637,5.373461703,1.308204896,3.08342E-08,-7.98488E-08,,73,Dra,1,100934,,108.6425624,AF,5.195,5.165
54974,55137,98118,4371,,Leo,,11.288167,2.010556,101.833,55.1,-142.89,-59,5.18,0.141,M0III comp,1.511,-100.007703,18.855977,3.572652,0.00005179,-0.00003744,-0.00007261,2.955235142,0.035090818,2.67132E-07,-6.9275E-07,,75,Leo,1,54974,,76.4891791,,,
8001,8016,10250,480,,Cassiopeia,,1.715493,70.622526,85.1064,76.62,-13.62,6,5.18,0.53,B9V,-0.022,25.437151,12.259994,80.285443,-0.00000712,0.00003166,0.00000392,0.449114926,1.232595598,3.71464E-07,-6.60316E-08,,42,Cas,1,8001,,53.45643594,,,
22780,22833,31283,1569,,Orion,,4.913027,11.426006,69.979,-16.31,13.63,9,5.18,0.955,A3V,0.121,19.256825,65.833603,13.863015,0.00000759,0.00000623,0.00000636,1.286227448,0.199421433,-7.90731E-08,6.60801E-08,,6,Ori,1,22780,,36.14098626,,,
45201,45333,79028,3648,Gl 337.1,Ursa Major,,9.239041,61.423318,19.5695,-8.67,-31.84,-14.6,5.18,3.722,F9V,0.605,-7.020011,6.192111,17.185384,0.00000391,-0.00000235,-0.00001456,2.418775163,1.072039128,-4.20333E-08,-1.54365E-07,,16,UMa,1,45201,,2.82618118,,,
104930,105268,203467,8171,,Cepheus,,21.322838,64.871855,609.7561,5.08,5.31,-18,5.19,-3.736,B3IVe,-0.045,197.893348,-166.980893,552.048829,-0.00000715,0.00002568,-0.00001,5.58230587,1.132227463,2.46285E-08,2.57436E-08,,6,Cep,1,104930,,2718.942354,V382,5.221,5.051
102962,103294,199253,8011,,Delphinus,,20.926858,13.721536,147.0588,18.36,-11.5,-10,5.19,-0.647,K0III,1.119,99.0657,-102.934157,34.882812,0.00000389,0.00001483,-0.00001039,5.478638668,0.239485979,8.90118E-08,-5.57536E-08,,17,Del,1,102962,,158.0520015,,,
11193,11220,14770,694,,Andromeda,,2.406919,50.006546,122.399,24.54,-35.79,-13,5.19,-0.249,G8III,0.979,63.558061,46.353822,93.771972,-0.00000234,0.00001632,-0.00002383,0.630129911,0.872778877,1.18973E-07,-1.73515E-07,,64,And,1,11193,,109.5468767,,,
99419,99738,192518,7731,,Vulpecula,,20.237369,28.694817,91.1577,12.18,-19.01,7,5.19,0.391,A7IVn,0.191,44.204767,-66.633044,43.768867,0.00001019,-0.00000562,-0.00000393,5.298130791,0.50081904,5.90503E-08,-9.21631E-08,,21,Vul,1,99419,,60.75751461,NU,5.198,5.178
111445,111797,214734,8627,,Cepheus,,22.644182,63.584472,88.0282,-1.16,-20.23,11,5.19,0.467,A3IV,0.083,36.720614,-13.610536,78.837372,0.00001177,-0.00000489,0.00000623,5.928232884,1.109758388,-5.62384E-09,-9.80778E-08,,30,Cep,1,111445,,56.65001119,,,
56414,56583,100696,4461,,Draco,,11.600744,69.322952,72.8332,109.23,-126.4,-2,5.19,0.878,K0III,0.974,-25.577066,2.683,68.141673,-0.00004483,-0.00003407,-0.00001767,3.037067757,1.209913767,5.29562E-07,-6.12804E-07,,2,Dra,1,56414,,38.79716573,,,
64587,64792,115383,5011,Gl 504,Virgo,,13.279588,9.424156,17.5593,-334.51,190.7,-27.4,5.19,3.967,G0Vs,0.585,-16.359162,-5.694884,2.875153,0.00001926,0.00003685,0.00001143,3.476588108,0.16448256,-1.62175E-06,9.2454E-07,,59,Vir,1,64587,,2.255277567,,,
33839,33927,52497,2630,,Gemini,,7.040217,24.215446,456.621,-6.46,-0.4,-9,5.2,-3.098,G5II,0.953,-112.012449,401.095617,187.291702,0.00001593,-0.00000389,-0.00000458,1.843124473,0.422639254,-3.1319E-08,-1.93925E-09,Ome,42,Gem,1,33839,,1510.775732,Ome,5.211,5.191
79955,80197,147749,6107,,Corona Borealis,,16.372618,33.799052,196.4637,5.52,-38.25,-13,5.2,-1.266,M2III,1.631,-67.471264,-148.665579,109.289128,0.00000098,-0.00001057,-0.00003767,4.286341354,0.589904736,2.67617E-08,-1.85441E-07,Nu-1,20,CrB,1,79955,,279.5117054,,,
90162,90441,169985,6918,,Serpens,,18.453475,0.196108,143.8849,-2.64,-8.79,-23,5.2,-0.59,G0III+...,0.487,17.041701,-142.871072,0.492479,-0.00000461,0.00002312,-0.00000621,4.831108335,0.003422738,-1.27991E-08,-4.26151E-08,,59,Ser,1,90162,,149.9684836,D,5.215,5.185
27902,27971,39220,2027,,Camelopardus,,5.916063,59.888367,143.6782,2,-18.5,-3,5.2,-0.587,A2V,0.01,1.583833,72.06398,124.288743,-0.00000118,0.00000964,-0.00000912,1.548821631,1.04524919,9.69627E-09,-8.96905E-08,,31,Cam,1,27902,,149.5546773,TU,5.326,5.166
63698,63901,113797,4943,,Canes Venatici,,13.095678,35.798899,104.3841,-36.75,19.32,-13,5.2,0.107,B9V,-0.059,-81.203956,-23.953765,61.058585,0.00001057,0.00002251,0.00000015,3.428440491,0.624808649,-1.78169E-07,9.3666E-08,,14,CVn,1,63698,,78.92234848,,,
2349,2355,2628,114,,Andromeda,,0.502045,29.751557,62.7746,43.56,-57.18,-10,5.2,1.211,A7III,0.271,54.029838,7.142605,31.151228,-0.00000198,0.00001311,-0.00002018,0.131435012,0.51926262,2.11185E-07,-2.77216E-07,,28,And,1,2349,,28.54959817,GN,5.223,5.173
35053,35146,55280,2715,,Lynx,,7.265267,59.637467,61.0128,-101.07,-258.69,24,5.2,1.273,K2III,1.081,-10.029787,29.163727,52.644738,0.00000276,0.00008389,-0.0000175,1.902042427,1.040870154,-4.90001E-07,-1.25416E-06,,18,Lyn,1,35053,,26.96497364,,,
32019,32104,48097,2466,,Gemini,,6.706757,17.645303,43.63,6.97,-86.87,15,5.2,2.001,A2V,0.063,-7.649188,40.867707,13.225317,-0.00000516,0.00001957,-0.00001286,1.755824976,0.307968635,3.37915E-08,-4.21158E-07,,26,Gem,1,32019,,13.79113469,,,
93622,93917,178449,7261,,Lyra,,19.123769,32.501738,41.58,123.23,32.08,4,5.2,2.106,F0V,0.367,10.168792,-33.560841,22.342001,0.00002376,0.00000723,0.00000765,5.006590934,0.567262344,5.97436E-07,1.55528E-07,,17,Lyr,1,93622,,12.51987521,,,
36136,36238,58728,2846,,Gemini,,7.462324,21.445247,32.0205,-49.56,-123.9,25,5.2,2.673,F5IV-V...,0.455,-11.133286,27.646321,11.707159,-0.00000438,0.00003147,-0.00000855,1.953631789,0.374290175,-2.40274E-07,-6.00684E-07,,63,Gem,1,36136,,7.426770437,,,
29577,29650,43042,2220,NN 3390,Orion,,6.247467,19.156448,20.816,-95.78,-181.59,35.7,5.2,3.608,F6V,0.43,-1.273045,19.622386,6.830848,0.00000702,0.00004104,-0.00000533,1.635582945,0.334343092,-4.64355E-07,-8.80373E-07,,71,Ori,1,29577,,3.139062769,,,
103879,104214,201091,8085,Gl 820A,Cygnus,,21.114794,38.749415,3.4865,4155.1,3258.9,-64.8,5.2,7.488,K5V,1.069,1.979356,-1.863636,2.181892,-0.00001456,0.0001102,0.00000149,5.527840164,0.67630488,2.01445E-05,1.57996E-05,,61,Cyg,1,103879,Gl 820,0.088064323,V1803,5.682,5.002
30606,30679,44708,2293,,Lynx,,6.44691,58.417409,191.9386,-5.52,-1.77,-3,5.21,-1.206,K4III,1.538,-11.734481,99.836176,163.509804,0.00000512,0.0000004,-0.00000348,1.687797088,1.019576129,-2.67617E-08,-8.5812E-09,,5,Lyn,1,30606,,264.4843627,,,
28224,28296,40446,2103,,Orion,,5.980437,0.552979,136.612,-15.59,2.41,35,5.21,-0.467,A1Vs,0.009,0.699649,136.604159,1.318467,0.00001051,0.00003572,0.00000194,1.565674648,0.009651311,-7.55825E-08,1.1684E-08,,60,Ori,1,28224,,133.9059886,,,
77342,77578,141680,5888,,Serpens,,15.838207,2.196509,83.8223,30.15,-47.62,-4,5.21,0.593,G8III,1.019,-44.914398,-70.700408,3.212649,0.00001214,-0.00000375,-0.00001949,4.146433016,0.038336316,1.46171E-07,-2.30868E-07,Ome,34,Ser,1,77342,,50.4428946,,,
5725,5737,7344,361,,Pices,,1.228857,7.575354,53.3049,141.66,-55.62,9,5.21,1.576,A7IV,0.32,50.128801,16.707567,7.027196,-0.00000112,0.00003821,-0.00001303,0.321713994,0.132214865,6.86787E-07,-2.69653E-07,Zet,86,Psc,1,5725,,20.398583,,5.256,5.036
19157,19205,25867,1269,,Taurus,,4.116795,29.001299,27.6014,-94.03,4.9,9,5.21,3.005,F1V,0.359,11.425468,21.265517,13.382011,0.00001474,0.00000086,0.00000504,1.077774446,0.506168163,-4.5587E-07,2.37559E-08,Psi,42,Tau,1,19157,,5.470159629,,,
23679,23734,32343,1622,,Camelopardus,,5.102349,58.972372,210.084,-6.16,-7.67,-11,5.22,-1.392,B2.5Ve,-0.08,25.214608,105.311541,180.024855,0.00000631,-0.00000059,-0.00001367,1.335791822,1.029262061,-2.98645E-08,-3.71852E-08,,11,Cam,1,23679,,313.9062769,BV,5.237,5.117
98272,98583,190544,7676,,Draco,,20.024594,64.820974,180.1802,10.01,-12.45,-34,5.22,-1.059,M1III,1.598,38.755273,-66.138887,163.059717,0.00000504,0.00000869,-0.0000361,5.242426382,1.131339424,4.85298E-08,-6.03593E-08,,64,Dra,1,98272,,230.993628,,,
24987,25048,34759,1749,,Auriga,,5.363448,41.804572,162.3377,13.42,-37.38,13,5.22,-0.832,B5V,-0.129,20.073001,119.333859,108.213084,-0.00000552,0.00003086,-0.00001307,1.404147415,0.729627432,6.5062E-08,-1.81223E-07,Rho,20,Aur,1,24987,,187.413124,,,
9741,9763,12339,592,,Cassiopeia,,2.092103,76.11506,122.6994,-12.19,-20.49,0,5.22,-0.224,G8III,0.954,25.137365,15.332746,119.114073,0.00001388,-0.00000003,-0.00000292,0.547711274,1.328458414,-5.90988E-08,-9.93383E-08,,49,Cas,1,9741,,107.0532854,,,
81965,82216,151525,6234,,Hercules,,16.796227,5.246746,120.6273,-21.75,-38.74,-16,5.22,-0.187,B9p (Cr),-0.001,-37.232477,-114.205849,11.030757,-0.00000768,0.00001747,-0.00002406,4.397242036,0.091572992,-1.05447E-07,-1.87817E-07,,45,Her,1,81965,,103.4665576,V776,5.226,5.206
94965,95260,182255,7358,,Vulpecula,,19.380801,26.262403,120.4819,-1.73,-10.93,-12,5.22,-0.185,B6III,-0.119,38.212489,-101.062317,53.311124,-0.00000384,0.0000073,-0.00001116,5.073881857,0.458365403,-8.38728E-09,-5.29901E-08,,3,Vul,1,94965,,103.2761406,V377,5.26,5.19
32476,32562,48781,2487,,Auriga,,6.794327,48.789476,110.4972,-5.25,6.4,-8,5.22,0.003,K1III,1.131,-15.029892,71.230142,83.126317,0.0000044,-0.00000722,-0.0000039,1.77875068,0.851537002,-2.54527E-08,3.10281E-08,Psi-6,57,Aur,1,32476,,86.85603503,,,
36163,36265,58923,2851,,Canis Minor,,7.467243,6.941968,97.561,-3.38,-44.85,18,5.22,0.274,F0III,0.221,-36.292677,89.788524,11.79163,-0.00000633,0.00001992,-0.00001883,1.954919636,0.121160196,-1.63867E-08,-2.17439E-07,Eta,5,CMi,1,36163,,67.67059577,,,
115711,116076,221345,8930,,Andromeda,,23.52149,39.236198,79.1766,287.3,-83.78,-59,5.22,0.727,K0III,1.029,60.844885,-7.662161,50.080351,-0.00001241,0.00011271,-0.00006307,6.157911757,0.684800843,1.39287E-06,-4.06177E-07,,14,And,1,115711,,44.58615279,,,
62074,62267,110951,4847,,Virgo,,12.760294,7.673326,77.4593,-108.93,4.53,-9,5.22,0.775,A8m,0.322,-75.249946,-15.179075,10.342728,0.00000108,0.00004194,0.00000046,3.340637161,0.133924799,-5.28108E-07,2.19621E-08,,32,Vir,1,62074,,42.65795188,FM,5.243,5.213
92117,92405,174602,7102,,Lyra,,18.831366,32.551058,70.9723,-11.76,-12.76,10,5.22,0.965,A3V,0.1,12.918088,-58.412107,38.186763,-0.00000158,-0.0000116,0.0000018,4.930040114,0.568123131,-5.70141E-08,-6.18622E-08,Nu-2,9,Lyr,1,92117,,35.80964371,,,
105752,106093,204771,8228,,Cygnus,,21.490816,46.540585,66.4452,43.33,104.05,-19,5.22,1.108,K0III,0.965,36.192119,-27.90965,48.229907,-0.00002133,0.00003407,0.00000895,5.62628252,0.812286437,2.1007E-07,5.04449E-07,,71,Cyg,1,105752,,31.39062769,,,
43844,43970,76543,3561,,Cancer,,8.954152,15.322762,45.7247,61.23,18.46,-5,5.22,1.919,A5III,0.149,-30.806366,31.554911,12.083025,-0.00000551,-0.00001378,0.0000026,2.344191613,0.267432649,2.96851E-07,8.94966E-08,Omi-1,62,Cnc,1,43844,,14.8730487,,,
58509,58684,104513,4594,,Ursa Major,,12.035239,43.0456,34.27,-345.55,55.72,6,5.22,2.545,A7m,0.283,-25.043857,-0.230917,23.392061,0.0000013,0.00005742,0.00001095,3.150818278,0.751287456,-1.67527E-06,2.70138E-07,,67,UMa,1,58509,,8.356030182,DP,5.23,5.21
35809,35907,57669,2805,,Auriga,,7.402352,40.672389,370.3704,-3.35,-21.11,21,5.23,-2.613,K0III,1.249,-100.829551,262.187247,241.382729,-0.0000091,0.00004042,-0.00001475,1.937931339,0.709867107,-1.62413E-08,-1.02344E-07,,66,Aur,1,35809,,966.4958643,,,
44670,44798,78316,3623,,Cancer,,9.129115,10.668191,162.8664,-20.36,-9.96,24,5.23,-0.829,B8IIIMNp,-0.092,-116.933685,109.284136,30.150041,-0.00000771,0.00002921,-0.00000318,2.389996602,0.186195057,-9.87081E-08,-4.82874E-08,Kap,76,Cnc,1,44670,,186.8959972,Kap,5.244,5.224
43709,43834,76219,3540,,Cancer,,8.927689,27.927481,149.2537,-14.98,-33.37,17,5.23,-0.64,G8II-III,1,-91.465643,94.995986,69.903587,-0.00001069,0.00002673,-0.00001319,2.337263486,0.487426503,-7.26251E-08,-1.61782E-07,Rho-2,58,Cnc,1,43709,,157.0362804,,,
6301,6315,8126,389,,Pices,,1.352047,28.738207,107.4114,28.53,-75.19,-36,5.23,0.075,K5III,1.396,88.342118,32.644952,51.644139,-0.00001777,0.00000927,-0.00005203,0.353965176,0.501576333,1.38317E-07,-3.64531E-07,,91,Psc,1,6301,,81.28305162,,,
44027,44154,76813,3575,,Cancer,,8.992405,32.418559,90.6618,-44.33,-34.61,23,5.23,0.443,G9III,0.913,-54.00908,54.224321,48.603925,-0.00000596,0.0000336,-0.00000023,2.354206169,0.565810597,-2.14918E-07,-1.67794E-07,Sig-3,64,Cnc,1,44027,,57.91619211,,,
98324,98636,190004,7657,,Vulpecula,,20.03373,24.938043,67.981,89.69,69.73,-37,5.23,1.068,F2III,0.374,31.291433,-53.109667,28.663232,0.00000313,0.00005292,0.00000488,5.244818123,0.435250961,4.34829E-07,3.38061E-07,,16,Vul,1,98324,,32.56866822,,,
93773,94068,178596,7266,,Aquila,,19.149976,6.073207,45.7875,-9.02,-78.34,-47,5.23,1.926,F0III-IV,0.346,13.50129,-43.48224,4.844231,-0.00001554,0.0000433,-0.00002238,5.013451884,0.105997454,-4.37302E-08,-3.79803E-07,,19,Aql,1,93773,,14.77746706,,,
62876,63076,112429,4916,,Draco,,12.924598,65.438474,29.2912,-4.63,-30.38,9,5.23,2.896,A5n,0.303,-11.820552,-2.918495,26.640872,-0.00000768,-0.00000122,0.00000658,3.383651811,1.14211682,-2.24469E-08,-1.47286E-07,,8,Dra,1,62876,,6.047835919,IR,5.253,5.193
10282,10306,13555,646,GJ 1043,Aries,,2.213355,21.210993,28.8684,162.52,4.07,6,5.23,2.928,F5V,0.457,22.519531,14.736568,10.444706,-0.00000784,0.00002205,0.00000275,0.579455028,0.370201666,7.87919E-07,1.97319E-08,Eta,17,Ari,1,10282,,5.87218866,,,
79366,79607,146361,6063,Gl 615.2A,Corona Borealis,,16.24469,33.858613,21.0793,-266.47,-86.88,-12.2,5.23,3.611,F8V,0.599,-7.763883,-15.688492,11.744175,-0.000022,0.00001693,-0.00001432,4.252849989,0.590944273,-1.29188E-06,-4.21206E-07,Sig,17,CrB,1,79366,Gl 615.2,3.13040119,TZ,5.374,5.204
85773,86036,160269,6573,Gl 684A,Draco,,17.58317,61.874554,14.1904,277.38,-525.62,-16.3,5.23,4.47,G0V,0.602,-0.728444,-6.649556,12.514635,0.00001635,-0.00002597,-0.00003175,4.603263177,1.079914688,1.34478E-06,-2.54828E-06,,26,Dra,1,85773,Gl 684,1.419057522,,,
36537,36641,59881,2880,,Canis Minor,,7.534986,1.914481,233.1002,-2.12,-0.56,29,5.24,-1.598,F0III,0.23,-91.121531,214.410932,7.787368,-0.0000094,0.00002824,0.00000036,1.972654668,0.033413995,-1.02781E-08,-2.71496E-09,Del-1,7,CMi,1,36537,,379.4897062,,,
56610,56779,101153,4483,,Virgo,,11.641002,8.134298,152.439,-3.37,6.28,4,5.24,-0.675,M4III,1.499,-150.239364,14.162035,21.569187,-0.00000314,0.0000028,0.00000517,3.047607225,0.14197029,-1.63382E-08,3.04463E-08,Ome,1,Vir,1,56610,,162.1810097,Ome,5.327,5.127
25134,25197,34787,1751,,Camelopardus,,5.391065,57.544395,103.0928,14.94,-55.97,12,5.24,0.174,A0Vn,-0.011,8.782403,54.622867,86.99057,-0.00000258,0.00003099,-0.00000466,1.411377601,1.004339163,7.24312E-08,-2.7135E-07,,16,Cam,1,25134,,74.19933278,,,
32394,32480,48682,2483,Gl 245,Auriga,,6.778983,43.577427,16.7168,-0.28,165.49,-23.9,5.24,4.124,G0V,0.575,-2.452642,11.859259,11.523315,0.00000548,-0.00002639,-0.00000713,1.7747336,0.76056958,-1.35748E-09,8.02318E-07,Psi-5,56,Aur,1,32394,,1.9516413,,,
7966,7981,10476,493,Gl 68,Pices,,1.70827,20.268504,7.5324,-302.12,-677.4,-33.7,5.24,5.855,K1V,0.836,6.370804,3.055661,2.60927,-0.00001665,-0.00002022,-0.00003514,0.447224151,0.353752136,-1.46472E-06,-3.28413E-06,,107,Psc,1,7966,,0.396278034,,,
111678,112031,214993,8640,,Lacerta,,22.691292,40.225449,411.5226,-0.75,-5.9,-15,5.25,-2.822,B2IIIv SB,-0.137,295.939224,-105.55747,265.759923,-0.00000438,-0.00000003,-0.00001889,5.940566336,0.702066524,-3.6361E-09,-2.8604E-08,,12,Lac,1,111678,,1171.655674,DD,5.3,5.19
88057,88331,164852,6738,,Hercules,,18.039736,20.833632,288.1844,-1.85,-6.91,-15,5.25,-2.048,B3IV,-0.1,2.801853,-269.327362,102.494355,-0.0000027,0.00001088,-0.00001448,4.722791762,0.363615466,-8.96905E-09,-3.35006E-08,,96,Her,1,88057,,574.3809135,V820,5.267,5.237
93608,93903,178475,7262,,Lyra,,19.121703,36.100157,274.7253,-0.64,-4.28,-18,5.25,-1.944,B6IV,-0.109,64.25245,-212.472082,161.86766,-0.00000415,0.00001078,-0.00001545,5.006050009,0.630066601,-3.10281E-09,-2.075E-08,Iot,18,Lyr,1,93608,,521.9152658,,,
37813,37921,62832,3008,,Canis Minor,,7.771167,10.768252,92.4214,-30.87,-24.45,28,5.25,0.421,A1Vnn,0.018,-40.607872,81.207056,17.267783,-0.00000113,0.00003318,-0.00000541,2.034486749,0.187941449,-1.49662E-07,-1.18537E-07,,11,CMi,1,37813,,59.10170366,,,
10535,10559,13869,655,,Triangulum,,2.265635,33.358895,86.0585,-14.86,-33.25,-1,5.25,0.576,A0V,-0.004,59.601842,40.178525,47.321987,0.00000908,-0.00000135,-0.00001215,0.593141887,0.582222552,-7.20433E-08,-1.61201E-07,,7,Tri,1,10535,,51.23892387,,,
76299,76534,139641,5823,,Bootes,,15.630441,40.353433,52.0291,60.45,59.57,-10,5.25,1.669,G8III-IV,0.886,-23.048982,-32.261828,33.688823,0.00002259,0.00000539,0.00000483,4.092039779,0.704300267,2.9307E-07,2.88804E-07,Phi,54,Boo,1,76299,,18.72405896,,,
13132,13165,17543,836,,Aries,,2.821544,17.464309,239.2344,3.65,-14.61,9,5.26,-1.634,B6V,-0.066,168.726694,153.65423,71.797054,0.0000074,0.00001247,-0.0000134,0.738678593,0.304809692,1.76957E-08,-7.08313E-08,Pi,42,Ari,1,13132,,392.2834625,,,
68848,69068,123782,5300,,Bootes,,14.138145,49.458167,168.3502,-59.54,60.28,-13,5.26,-0.871,M2III,1.637,-92.727228,-58.104765,127.934546,0.0000132,0.00006562,0.00002187,3.701357649,0.863207857,-2.88658E-07,2.92246E-07,,13,Boo,1,68848,,194.2674323,CF,5.289,5.209
27318,27386,38710,1999,,Orion,,5.800065,6.454156,165.0165,4.05,-22.2,43,5.26,-0.828,A5V,0.234,8.578792,163.746456,18.54925,-0.00000084,0.0000458,-0.0000127,1.518453479,0.112646276,1.9635E-08,-1.07629E-07,,52,Ori,1,27318,,186.7239388,,,
48743,48883,86360,3937,,Leo,,9.970382,12.4448,153.1394,-25.28,-16.07,14,5.26,-0.665,B9IV,-0.035,-128.922972,75.772613,33.001404,-0.00000476,0.00002457,-0.00000856,2.61023997,0.217202739,-1.22561E-07,-7.79096E-08,Nu,27,Leo,1,48743,,160.6941253,,,
108578,108924,209772,8416,,Cepheus,,22.064709,63.11992,130.039,36.7,58.29,-4,5.26,-0.31,M5III,1.557,51.407668,-28.530067,115.988875,-0.00001905,0.00003703,0.00001296,5.77652723,1.101650435,1.77927E-07,2.82598E-07,,18,Cep,1,108578,,115.8777356,MO,5.329,5.209
31357,31434,46553,2398,,Auriga,,6.586684,28.022314,113.3787,-0.41,-12.46,17,5.26,-0.013,A0Vnn,-0.008,-15.312312,98.908595,53.26713,-0.00000262,0.00001838,0.00000212,1.724389775,0.489081637,-1.98774E-09,-6.04078E-08,,49,Aur,1,31357,,88.14547044,,,
56805,56975,101484,4495,,Leo,,11.679742,21.35273,82.7815,-61.09,-46.02,9,5.26,0.67,K1III,0.984,-76.82833,6.456703,30.141479,-0.00001319,0.00002571,-0.00001385,3.057749207,0.372675435,-2.96173E-07,-2.23111E-07,,92,Leo,1,56805,,46.98941086,,,
76191,76425,139195,5802,,Serpens,,15.608216,10.010176,70.8717,46.67,-114.73,8,5.26,1.008,K0p,0.925,-40.901675,-56.551742,12.31915,0.00000425,-0.00002148,-0.0000374,4.086221502,0.17471053,2.26263E-07,-5.56227E-07,,16,Ser,1,76191,,34.41913883,,,
20211,20261,27459,1356,,Taurus,,4.343419,15.095453,46.9484,108.79,-20.67,36,5.26,1.902,F0V,0.225,19.048181,41.132174,12.226757,-0.00000701,0.00004377,0.00000505,1.137104417,0.263465362,5.27429E-07,-1.00211E-07,,58,Tau,1,20211,,15.10775732,V696,5.267,5.247
15588,15627,20756,1005,,Aries,,3.353784,21.147086,156.0062,21.68,-22.41,14,5.27,-0.696,B5IV,-0.067,92.927779,111.95896,56.281371,-0.00000018,0.00002545,-0.00001064,0.878018681,0.369086278,1.05108E-07,-1.08647E-07,Tau-1,61,Ari,1,15588,,165.3484012,Tau-1,5.305,5.235
36654,36760,60107,2886,,Gemini,,7.560134,15.826662,129.8701,-29.28,-12.62,12,5.27,-0.298,A1Vn,0.055,-49.626443,114.668934,35.419238,0.00001137,0.00002015,-0.0000043,1.979238412,0.276227356,-1.41953E-07,-6.11835E-08,,68,Gem,1,36654,,114.6040591,,,
83058,83313,154029,6332,,Hercules,,17.026767,33.56827,98.8142,2.46,0.25,-12,5.27,0.296,A3IV,0.028,-20.751945,-79.676518,54.637295,0.00000373,0.00000966,-0.00000669,4.457597139,0.585876832,1.19264E-08,1.21203E-09,,59,Her,1,83058,,66.31320219,,,
108659,109005,209960,8426,,Cepheus,,22.083469,62.785671,92.9368,14.19,58.43,-21,5.27,0.429,K4III,1.413,37.263208,-20.441541,82.648718,-0.00002606,0.00002159,-0.00000706,5.781438626,1.095816688,6.87951E-08,2.83277E-07,,20,Cep,1,108659,,58.66782664,,,
6985,6999,9057,430,,Andromeda,,1.501695,47.007274,90.1713,0.64,-42.53,-11,5.27,0.495,K0III,0.999,56.797277,23.555739,65.954848,0.00000537,0.00000253,-0.00002091,0.393142858,0.820431698,3.10281E-09,-2.06191E-07,,49,And,1,6985,,55.20774393,,,
48543,48682,85795,3917,,Ursa Major,,9.928612,49.819843,63.7755,-3.45,19.66,-6,5.27,1.247,A3III,0.086,-35.244052,21.2361,48.725685,0.00000792,-0.00000353,-0.00000077,2.599304574,0.869520288,-1.67261E-08,9.53144E-08,,31,UMa,1,48543,,27.61849442,,,
92910,93203,176303,7172,,Aquila,,18.984928,13.622245,48.4262,19.49,-124.92,16,5.27,1.845,F8V,0.573,12.001609,-45.508133,11.405346,0.00001024,-0.00002089,-0.00002465,4.970242477,0.237753025,9.44902E-08,-6.05629E-07,,11,Aql,1,92910,,15.92208727,,,
20590,20641,27946,1388,,Taurus,,4.423614,22.199998,45.3926,112.45,-47.06,32,5.27,1.985,A7V,0.25,16.856604,38.499384,17.151282,-0.00000894,0.00004127,0.00000278,1.158099422,0.387463059,5.45173E-07,-2.28153E-07,Kap-2,67,Tau,1,20590,,13.99587323,,,
9706,9727,12230,581,,Cassiopeia,,2.085315,77.281341,33.1565,138.9,-47.56,-26,5.27,2.667,F0Vn,0.345,6.238652,3.790315,32.342708,-0.00001022,0.00001991,-0.00002762,0.54593422,1.348813847,6.73406E-07,-2.30577E-07,,47,Cas,1,9706,,7.467925899,,,
96650,96957,186203,7497,,Aquila,,19.709447,11.826583,261.7801,3.43,-10.49,-22,5.28,-1.81,F3V:+...,0.575,110.878448,-230.98954,53.65184,-0.00000443,0.00001928,-0.00001764,5.159921157,0.20641281,1.66291E-08,-5.0857E-08,Chi,47,Aql,1,96650,,461.3175746,,,
45324,45455,79354,3660,,Ursa Major,,9.263832,56.741406,220.7506,-24.81,-29.15,-30,5.28,-1.44,K5III,1.568,-91.308815,79.492738,184.592291,0.00001045,0.0000261,-0.00004276,2.425265454,0.990324365,-1.20282E-07,-1.41323E-07,,17,UMa,1,45324,,328.0952931,,,
27296,27364,38622,1993,,Taurus,,5.795252,13.899599,194.1748,3.52,-13.27,29,5.28,-1.161,B2IV-V,-0.156,10.098737,188.218531,46.644976,-0.00000161,0.00003192,-0.000005,1.5171934,0.242593775,1.70654E-08,-6.43348E-08,,133,Tau,1,27296,,253.7464646,,,
59938,60122,107274,4690,,Canes Venatici,,12.330199,48.984148,180.8318,-14.43,6.82,8,5.28,-1.006,M0III,1.623,-118.230996,-10.246066,136.442718,-0.00000195,0.00001253,0.0000101,3.22803842,0.854934671,-6.99586E-08,3.30643E-08,,3,CVn,1,59938,,219.9885109,,,
